time,logger,level,database,message,exception
2013-05-27 10:26:48.3226,Raven.Database.Server.HttpServer,Debug,,Request #  14: PUT     -     1 ms - <system>   - 201 - /docs/Raven/Hilo/TrackingTimes,
2013-05-27 10:27:30.6350,Raven.Database.Server.HttpServer,Debug,,Request #  15: GET     -    34 ms - <system>   - 200 - /docs?pageSize=0&noCache=781061905,
2013-05-27 10:27:30.6960,Raven.Database.Server.HttpServer,Debug,<system>,Request #  16: GET     -    29 ms - <system>   - 200 - /changes/events?id=1/2F7Tzd,
2013-05-27 10:27:30.7360,Raven.Database.Server.HttpServer,Debug,,Request #  17: GET     -     5 ms - <system>   - 200 - /changes/config?id=1/2F7Tzd&command=watch-indexes&noCache=1653523245,
2013-05-27 10:27:30.7360,Raven.Database.Server.HttpServer,Debug,,Request #  18: GET     -     6 ms - <system>   - 200 - /changes/config?id=1/2F7Tzd&command=watch-docs&noCache=-115218737,
2013-05-27 10:27:30.7440,Raven.Database.Server.HttpServer,Debug,,Request #  19: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/2F7Tzd&command=watch-indexes&noCache=777711685,
2013-05-27 10:27:30.7580,Raven.Database.Server.HttpServer,Debug,,Request #  20: GET     -     6 ms - <system>   - 200 - /build/version?noCache=-606512914,
2013-05-27 10:27:30.7580,Raven.Database.Server.HttpServer,Debug,,Request #  21: GET     -    13 ms - <system>   - 200 - /silverlight/ensureStartup?noCache=612842780,
2013-05-27 10:27:30.7580,Raven.Database.Server.HttpServer,Debug,,Request #  22: GET     -    16 ms - <system>   - 200 - /license/status?noCache=1162615120,
2013-05-27 10:27:30.8150,Raven.Database.Server.HttpServer,Debug,,Request #  23: GET     -    61 ms - <system>   - 200 - /databases?pageSize=1024&noCache=-2037644757,
2013-05-27 10:27:30.8440,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/StudioConfig' was not found,
2013-05-27 10:27:30.8440,Raven.Database.Server.HttpServer,Debug,,Request #  24: GET     -     0 ms - <system>   - 404 - /docs/Raven/StudioConfig?noCache=-280108423,
2013-05-27 10:27:30.9270,Raven.Database.Server.HttpServer,Debug,,Request #  25: GET     -   176 ms - <system>   - 200 - /stats?noCache=-2850729,
2013-05-27 10:27:44.5318,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2013-05-27 10:27:44.5358,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 10:27:44.5318,Raven.Database.Server.HttpServer,Debug,,Request #  26: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/AllDocuments?noCache=-77940540,
2013-05-27 10:27:44.5358,Raven.Database.Server.HttpServer,Debug,,Request #  27: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=1738994976,
2013-05-27 10:27:44.6158,Raven.Database.Server.HttpServer,Debug,,Request #  28: GET     -    14 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=691548011,
2013-05-27 10:27:44.6158,Raven.Database.Server.HttpServer,Debug,,Request #  29: GET     -    15 ms - <system>   - 200 - /stats?noCache=-499668251,
2013-05-27 10:28:09.7712,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Hilo/TrackingTimes' was found,
2013-05-27 10:28:09.7792,Raven.Database.Server.HttpServer,Debug,,Request #  30: GET     -     9 ms - <system>   - 200 - /docs/Raven/Hilo/TrackingTimes?noCache=676495527,
2013-05-27 10:28:10.2982,Raven.Database.Server.HttpServer,Debug,,Request #  31: GET     -     2 ms - <system>   - 200 - /docs?startsWith=Raven%2FHilo%2FTrackingTimes%2F&start=0&pageSize=15&noCache=-994650936,
2013-05-27 10:28:10.2982,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Hilo' was not found,
2013-05-27 10:28:10.2982,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven' was not found,
2013-05-27 10:28:10.3062,Raven.Database.Server.HttpServer,Debug,,Request #  32: GET     -     6 ms - <system>   - 200 - /queries/?metadata-only=true&&id=Raven/Hilo&id=Raven&noCache=487985527,
2013-05-27 10:28:15.8646,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 10:28:15.8646,Raven.Database.Server.HttpServer,Debug,,Request #  33: GET     -     4 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-327574923,
2013-05-27 10:28:15.9106,Raven.Database.Server.HttpServer,Debug,,Request #  34: GET     -    12 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=-218562768,
2013-05-27 10:28:15.9106,Raven.Database.Server.HttpServer,Debug,,Request #  35: GET     -    17 ms - <system>   - 200 - /stats?noCache=390344743,
2013-05-27 10:28:50.1745,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Default' was not found,
2013-05-27 10:28:50.1745,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 10:28:50.1745,Raven.Database.Server.HttpServer,Debug,,Request #  36: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Default?noCache=-1575289819,
2013-05-27 10:28:50.1745,Raven.Database.Server.HttpServer,Debug,,Request #  37: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=467006963,
2013-05-27 10:28:50.2645,Raven.Database.Server.HttpServer,Debug,,Request #  38: GET     -    91 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=608580344,
2013-05-27 10:28:50.6706,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-27 10:28:50.6706,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 10:28:50.7106,Raven.Database.Server.HttpServer,Debug,,Request #  39: GET     -   337 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-27 10:28:50.7106,Raven.Database.Server.HttpServer,Debug,,Request #  40: GET     -   337 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-05-27 10:28:50.7236,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 284 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 9 total.
",
2013-05-27 10:28:50.7236,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 284 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-05-27 10:28:50.7236,Raven.Database.Server.HttpServer,Debug,,Request #  41: POST    -   391 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=2139819912,
2013-05-27 10:28:50.7906,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/DetectFaceInfos' was not found,
2013-05-27 10:28:50.7906,Raven.Database.Server.HttpServer,Debug,,Request #  42: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/DetectFaceInfos?noCache=-1190492199,
2013-05-27 10:28:50.8956,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 10:28:50.8956,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/33' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/34' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/65' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/66' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/67' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/97' was found,
2013-05-27 10:28:50.9146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/98' was found,
2013-05-27 10:28:50.9316,Raven.Database.Server.HttpServer,Debug,,Request #  43: GET     -    51 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-1936957310,
2013-05-27 10:28:50.9316,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 45 ms
	Index: Raven/DocumentsByEntityName
	Results: 9 returned out of 9 total.
",
2013-05-27 10:28:56.9419,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/Users' was not found,
2013-05-27 10:28:56.9419,Raven.Database.Server.HttpServer,Debug,,Request #  44: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/Users?noCache=-717877608,
2013-05-27 10:28:57.0149,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-27 10:28:57.0149,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-27 10:28:57.0149,Raven.Database.Server.HttpServer,Debug,,Request #  45: GET     -     4 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=595402635,
2013-05-27 10:28:57.0149,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-27 10:28:57.9910,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 10:28:57.9910,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/33' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/34' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/65' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/66' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/67' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/97' was found,
2013-05-27 10:28:57.9940,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/98' was found,
2013-05-27 10:28:57.9940,Raven.Database.Server.HttpServer,Debug,,Request #  46: GET     -    19 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=640192094,
2013-05-27 10:28:58.0100,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 5 ms
	Index: Raven/DocumentsByEntityName
	Results: 9 returned out of 9 total.
",
2013-05-27 10:29:02.3922,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-27 10:29:02.3962,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-27 10:29:02.3962,Raven.Database.Server.HttpServer,Debug,,Request #  47: GET     -     6 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=315033317,
2013-05-27 10:29:02.3962,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 5 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-27 10:29:02.7472,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/33' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/34' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/65' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/66' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/67' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/97' was found,
2013-05-27 10:29:02.7472,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/98' was found,
2013-05-27 10:29:02.7522,Raven.Database.Server.HttpServer,Debug,,Request #  48: GET     -     6 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=1635155010,
2013-05-27 10:29:02.7522,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 9 returned out of 9 total.
",
2013-05-27 10:29:05.7214,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 10:29:05.7214,Raven.Database.Server.HttpServer,Debug,,Request #  49: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1457154273,
2013-05-27 10:29:05.7524,Raven.Database.Server.HttpServer,Debug,,Request #  50: GET     -     5 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=-971227671,
2013-05-27 10:29:05.7524,Raven.Database.Server.HttpServer,Debug,,Request #  51: GET     -    11 ms - <system>   - 200 - /stats?noCache=-1648781118,
2013-05-27 10:31:10.5466,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'DetectFaceInfos/99', update: False, ",
2013-05-27 10:31:10.5466,Raven.Database.DocumentDatabase,Debug,<system>,Put document DetectFaceInfos/99 with etag 00000001-0000-0400-0000-000000000009,
2013-05-27 10:31:10.5556,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 17 because: PUT DetectFaceInfos/99,
2013-05-27 10:31:10.5556,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0127369,
2013-05-27 10:31:10.5556,Raven.Database.Server.HttpServer,Debug,,Request #  52: POST    -    15 ms - <system>   - 200 - /bulk_docs,
2013-05-27 10:31:10.5556,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 17, for: ReducingExecuter, will wait for additional work",
2013-05-27 10:31:10.5556,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0400-0000-000000000008: (DetectFaceInfos/99),
2013-05-27 10:31:10.5556,Raven.Database.Server.HttpServer,Debug,,"	PUT DetectFaceInfos/99
",
2013-05-27 10:31:10.5556,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 10:31:10.5556,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0400-0000-000000000008: (DetectFaceInfos/99)",
2013-05-27 10:31:10.5556,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (DetectFaceInfos/99),
2013-05-27 10:31:10.5556,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on DetectFaceInfos/99 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: detectfaceinfos/99
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T02:31:10.5446065Z
",
2013-05-27 10:31:10.5846,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
